TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionType_original,Location_original,Channel_original,CustomerOccupation_original,cluster_id
26.100000000000023,66.0,115.0,1.0,5243.0,Credit,Detroit,Branch,Doctor,1
845.1400000000001,73.0,183.0,1.0,1702.65,Credit,Oklahoma City,Branch,Retired,0
59.72999999999999,27.0,56.0,1.0,800.9300000000003,Debit,Fresno,ATM,Student,1
758.77,60.0,114.0,1.0,7231.47,Debit,San Antonio,ATM,Engineer,1
301.51,22.0,284.0,1.0,1052.31,Debit,Charlotte,ATM,Student,0
418.03,58.0,161.0,1.0,10721.29,Debit,Austin,Online,Doctor,0
118.06,32.0,31.0,1.0,13560.63,Credit,Las Vegas,Branch,Doctor,1
483.92,70.0,115.0,1.0,3138.0,Debit,New York,ATM,Retired,1
78.93,38.0,145.0,1.0,9916.24,Debit,Mesa,ATM,Doctor,0
36.629999999999995,75.0,261.0,1.0,7941.73,Debit,Miami,ATM,Retired,0
87.85000000000002,49.0,63.0,1.0,3753.24,Debit,Colorado Springs,Branch,Engineer,1
1001.8300000000002,31.0,55.0,1.0,9733.83,Debit,Philadelphia,Online,Doctor,1
705.34,59.0,124.0,1.0,5003.22,Debit,Washington,Online,Doctor,1
146.54999999999998,54.0,124.0,5.0,4087.44,Debit,Virginia Beach,Online,Retired,2
116.88999999999999,71.0,226.0,1.0,4880.31,Debit,Columbus,Online,Retired,0
106.41,57.0,87.0,1.0,1310.38,Debit,Los Angeles,Branch,Retired,1
1087.9,78.0,103.0,1.0,2513.51,Debit,Boston,ATM,Retired,1
584.41,23.0,41.0,1.0,4475.22,Debit,Las Vegas,ATM,Student,1
584.98,55.0,121.0,1.0,6521.05,Credit,Chicago,Branch,Retired,1
79.20999999999998,56.0,140.0,1.0,1615.04,Debit,Colorado Springs,Branch,Retired,0
173.13,20.0,288.0,1.0,1490.3400000000001,Credit,Atlanta,Online,Student,0
335.7,80.0,57.0,1.0,6601.44,Debit,El Paso,ATM,Retired,1
1225.5,50.0,109.0,1.0,8611.17,Credit,Las Vegas,Online,Doctor,1
422.81,28.0,193.0,1.0,1929.2799999999997,Debit,Los Angeles,Branch,Student,0
135.43,57.0,92.0,1.0,5315.83,Debit,San Jose,ATM,Retired,1
584.88,26.0,121.0,1.0,548.4499999999998,Debit,Philadelphia,ATM,Student,1
308.94,25.0,167.0,1.0,1931.6599999999999,Debit,Los Angeles,Online,Student,0
295.93,36.0,117.0,1.0,1050.63,Debit,Boston,Branch,Doctor,1
1512.9900000000002,19.0,50.0,1.0,9963.39,Debit,Philadelphia,Online,Student,1
77.44,58.0,268.0,1.0,1950.63,Debit,Washington,Branch,Retired,0
92.5,40.0,70.0,1.0,6295.45,Credit,Seattle,Online,Engineer,1
97.74000000000001,41.0,137.0,1.0,4113.63,Credit,Los Angeles,Online,Engineer,0
291.68,21.0,90.0,1.0,1451.02,Debit,Columbus,ATM,Student,1
56.96000000000001,22.0,135.0,1.0,1597.85,Debit,Albuquerque,ATM,Student,0
436.8,27.0,92.0,1.0,1256.33,Debit,Seattle,Online,Student,1
259.49,72.0,292.0,1.0,7320.61,Debit,Austin,Online,Retired,0
726.26,57.0,147.0,1.0,2150.38,Debit,Omaha,Online,Retired,0
568.68,72.0,101.0,1.0,2940.04,Debit,Houston,ATM,Retired,1
77.57,49.0,225.0,1.0,12801.93,Debit,Atlanta,Online,Doctor,0
999.28,29.0,40.000000000000014,1.0,4272.41,Debit,Boston,Online,Engineer,1
14.160000000000025,74.0,290.0,1.0,5399.76,Credit,Oklahoma City,Branch,Retired,0
1142.83,61.0,47.999999999999986,1.0,2467.39,Credit,Omaha,Branch,Retired,1
61.329999999999984,27.0,129.0,1.0,7537.4,Debit,Raleigh,ATM,Engineer,0
27.639999999999986,54.0,23.0,1.0,7498.51,Debit,New York,Online,Engineer,1
3.8500000000000227,29.0,32.0,1.0,10506.41,Debit,San Jose,ATM,Doctor,1
431.22,73.0,129.0,1.0,6505.98,Credit,Austin,Branch,Retired,0
178.55,55.0,67.0,1.0,7568.4,Debit,Houston,Branch,Engineer,1
248.76,18.0,56.0,1.0,546.46,Debit,Denver,ATM,Student,1
76.16,23.0,99.0,1.0,1072.2500000000005,Debit,San Francisco,ATM,Student,1
347.25,69.0,250.0,1.0,7273.55,Debit,Indianapolis,ATM,Doctor,0
28.04000000000002,57.0,146.0,5.0,11197.54,Debit,Los Angeles,ATM,Doctor,2
325.98,19.0,277.0,1.0,782.3500000000004,Debit,Washington,ATM,Student,0
249.56,76.0,246.0,1.0,4444.95,Debit,New York,Branch,Retired,0
17.430000000000007,56.0,33.0,1.0,10658.88,Debit,Albuquerque,ATM,Doctor,1
198.01,26.0,40.000000000000014,1.0,250.9300000000003,Credit,Austin,Branch,Student,1
585.58,23.0,55.0,1.0,1729.02,Debit,Raleigh,Branch,Student,1
434.67,27.0,124.0,1.0,1298.13,Credit,Virginia Beach,Online,Student,1
510.7,27.0,294.0,1.0,5828.48,Credit,Nashville,Online,Student,0
331.98,74.0,12.0,1.0,7600.99,Debit,Denver,ATM,Retired,1
199.54,56.0,268.0,1.0,9603.73,Debit,Portland,Online,Engineer,0
212.97,59.0,178.0,1.0,4180.4,Debit,Atlanta,Online,Engineer,0
270.56,23.0,139.0,1.0,1268.44,Debit,Philadelphia,Online,Student,0
306.37,26.0,120.0,1.0,9609.67,Debit,Colorado Springs,ATM,Engineer,1
643.02,38.0,85.0,1.0,11989.39,Credit,Detroit,ATM,Doctor,1
98.48000000000002,47.0,12.0,1.0,9538.92,Debit,Miami,Branch,Engineer,1
889.01,36.0,169.0,1.0,4826.88,Debit,Virginia Beach,Online,Engineer,0
537.86,27.0,134.0,1.0,293.0600000000004,Debit,Kansas City,Online,Student,0
241.18,25.0,162.0,1.0,1445.5299999999997,Debit,Mesa,ATM,Student,0
130.54,64.0,94.0,1.0,11204.62,Debit,Atlanta,ATM,Doctor,1
800.29,20.0,84.0,1.0,693.3999999999996,Credit,San Diego,Branch,Student,1
8.810000000000002,57.0,165.0,1.0,13523.65,Debit,Dallas,Online,Doctor,0
28.519999999999982,20.0,163.0,1.0,662.5100000000002,Debit,Detroit,ATM,Student,0
431.31,23.0,99.0,1.0,342.72999999999956,Credit,Atlanta,Online,Student,1
885.3300000000002,47.0,59.0,1.0,7764.16,Credit,Raleigh,ATM,Engineer,1
199.23,29.0,54.0,1.0,9834.0,Debit,Tucson,ATM,Engineer,1
42.25999999999999,44.0,171.0,1.0,268.77000000000044,Debit,Raleigh,ATM,Doctor,0
166.06,30.0,172.0,1.0,5397.68,Debit,Indianapolis,ATM,Engineer,0
357.72,53.0,25.0,1.0,7659.5,Debit,Miami,ATM,Retired,1
588.37,28.0,284.0,1.0,1926.08,Debit,Dallas,Online,Student,0
72.82,68.0,127.0,1.0,6911.62,Debit,Houston,Online,Doctor,1
162.36,36.0,147.0,1.0,7527.04,Debit,Tucson,Online,Engineer,0
584.82,43.0,109.0,1.0,12071.1,Credit,Nashville,Online,Doctor,1
38.14999999999998,72.0,129.0,1.0,1425.4700000000003,Credit,Oklahoma City,Online,Retired,0
477.54,23.0,52.0,1.0,1598.63,Credit,San Francisco,ATM,Student,1
639.57,60.0,43.0,1.0,11726.47,Debit,Philadelphia,Branch,Doctor,1
58.22999999999999,28.0,34.0,1.0,9189.76,Debit,Phoenix,Online,Student,1
776.21,78.0,99.0,1.0,4895.87,Credit,Raleigh,Online,Retired,1
248.76,21.0,117.0,1.0,6178.77,Debit,Portland,Branch,Student,1
188.61,67.0,26.0,1.0,7167.57,Debit,Boston,Online,Retired,1
675.37,56.0,31.0,1.0,4704.91,Credit,Jacksonville,Online,Retired,1
94.82,67.0,56.0,1.0,1267.7200000000003,Credit,Columbus,Branch,Retired,1
425.18,59.0,135.0,1.0,5790.55,Credit,Fresno,Online,Engineer,0
50.28000000000003,60.0,65.0,1.0,5729.1,Debit,Oklahoma City,Branch,Engineer,1
864.72,34.0,58.0,1.0,7379.38,Credit,Detroit,Branch,Engineer,1
70.68,25.0,105.0,1.0,1478.4099999999999,Debit,El Paso,Online,Student,1
261.77,28.0,46.0,1.0,824.71,Debit,Chicago,Online,Student,1
183.22,27.0,63.0,1.0,1024.4200000000005,Debit,Milwaukee,ATM,Student,1
58.31999999999999,29.0,275.0,4.0,6027.49,Credit,Louisville,Branch,Engineer,2
156.86,51.0,102.0,1.0,14453.35,Debit,Charlotte,ATM,Doctor,1
120.67000000000002,42.0,233.0,1.0,5374.54,Debit,Colorado Springs,ATM,Doctor,0
308.62,59.0,101.0,1.0,9148.08,Credit,Sacramento,Branch,Engineer,1
506.81,59.0,41.0,1.0,2757.23,Debit,Milwaukee,ATM,Engineer,1
328.39,41.0,108.0,1.0,2523.83,Debit,New York,ATM,Engineer,1
796.3,67.0,64.0,1.0,1498.79,Debit,Austin,Branch,Retired,1
72.47000000000003,29.0,72.0,1.0,1305.56,Debit,Boston,Online,Doctor,1
279.6,25.0,131.0,1.0,1910.9,Debit,Fort Worth,ATM,Student,0
304.2,25.0,102.0,1.0,423.6400000000003,Debit,Indianapolis,Online,Student,1
351.38,64.0,20.999999999999986,1.0,7606.63,Debit,New York,Branch,Retired,1
86.07,31.0,23.0,1.0,842.5599999999995,Debit,Dallas,Branch,Doctor,1
604.5,28.0,80.0,1.0,709.4200000000001,Debit,Portland,ATM,Student,1
258.7,27.0,123.0,1.0,1358.37,Debit,Charlotte,ATM,Student,1
994.6300000000001,61.0,158.0,1.0,13538.14,Debit,Austin,Online,Doctor,0
11.45999999999998,75.0,64.0,1.0,7258.33,Credit,Austin,Branch,Retired,1
63.75999999999999,69.0,100.0,1.0,4980.26,Debit,San Antonio,ATM,Retired,1
446.8299999999999,55.0,143.0,1.0,1623.5,Credit,Miami,Branch,Retired,0
63.53999999999999,26.0,136.0,1.0,4401.78,Debit,Dallas,ATM,Engineer,0
81.10999999999999,48.0,110.0,1.0,2051.37,Debit,Charlotte,Online,Engineer,1
441.26,58.0,87.0,5.0,13704.92,Credit,Tucson,Branch,Doctor,2
170.96,64.0,69.0,1.0,13374.89,Debit,Washington,Branch,Doctor,1
48.50999999999996,22.0,69.0,1.0,3363.23,Debit,Austin,Branch,Student,1
325.03,60.0,106.0,1.0,13521.76,Debit,Jacksonville,Branch,Doctor,1
125.82999999999998,57.0,138.0,1.0,6109.86,Debit,Los Angeles,ATM,Retired,0
506.83,37.0,45.0,1.0,9975.79,Debit,Indianapolis,Branch,Engineer,1
738.94,41.0,173.0,1.0,13856.18,Debit,Philadelphia,Branch,Doctor,0
180.36,33.0,55.0,1.0,9905.23,Credit,Oklahoma City,Online,Engineer,1
225.1,28.0,35.0,1.0,1547.71,Debit,Boston,ATM,Student,1
359.51,79.0,157.0,1.0,7153.72,Debit,Charlotte,Online,Retired,0
720.46,54.0,44.0,1.0,3101.54,Debit,Tucson,Branch,Retired,1
1116.57,56.0,104.0,1.0,1393.1400000000003,Debit,Tucson,ATM,Retired,1
291.46,57.0,135.0,1.0,7142.53,Debit,Miami,ATM,Retired,0
1192.95,23.0,73.0,1.0,325.14999999999964,Debit,Las Vegas,Branch,Student,1
98.24000000000001,28.0,148.0,1.0,580.6599999999999,Debit,Mesa,Online,Student,0
100.48000000000002,18.0,104.0,1.0,6149.81,Credit,Milwaukee,Branch,Student,1
45.900000000000006,56.0,264.0,1.0,5698.25,Debit,Columbus,Branch,Engineer,0
258.21,39.0,225.0,1.0,9562.41,Debit,San Antonio,Online,Doctor,0
1079.11,53.0,211.0,1.0,2038.31,Debit,Las Vegas,Online,Engineer,0
287.51,22.0,255.0,1.0,187.64999999999964,Debit,El Paso,Online,Student,0
501.3,26.0,146.0,1.0,8520.08,Credit,San Antonio,Online,Engineer,0
26.100000000000023,27.0,32.0,1.0,1435.7200000000003,Debit,Mesa,ATM,Student,1
436.77,20.0,176.0,1.0,825.6900000000005,Debit,Jacksonville,ATM,Student,0
292.38,68.0,224.0,1.0,5803.89,Debit,Baltimore,ATM,Doctor,0
1026.46,53.0,165.0,1.0,3134.4699999999993,Debit,Philadelphia,Branch,Retired,0
25.29000000000002,50.0,125.0,1.0,5374.69,Debit,Miami,Online,Engineer,1
123.35,31.0,10.0,1.0,6852.16,Credit,Baltimore,Online,Doctor,1
139.52,23.0,31.0,1.0,1570.2200000000003,Debit,Portland,Branch,Student,1
51.19999999999999,18.0,83.0,1.0,730.6000000000004,Debit,Tucson,Online,Student,1
122.85,47.0,127.0,3.0,13185.39,Credit,Seattle,Online,Doctor,2
161.38,24.0,101.0,1.0,3900.34,Credit,Colorado Springs,Online,Student,1
2.509999999999991,63.0,32.0,1.0,4891.56,Debit,Baltimore,Online,Retired,1
22.620000000000005,64.0,102.0,1.0,7682.0,Debit,Virginia Beach,ATM,Doctor,1
126.82999999999998,57.0,39.0,1.0,6100.98,Debit,Austin,Branch,Retired,1
46.599999999999994,55.0,68.0,1.0,1562.9,Debit,Detroit,Online,Doctor,1
243.8,57.0,47.999999999999986,1.0,13732.81,Debit,San Francisco,Branch,Doctor,1
231.51,60.0,96.0,1.0,5790.7,Credit,Oklahoma City,Branch,Retired,1
175.05,39.0,34.0,1.0,1447.35,Debit,San Francisco,Online,Engineer,1
762.74,64.0,244.0,1.0,207.10000000000036,Debit,Los Angeles,ATM,Doctor,0
34.03000000000003,57.0,38.0,1.0,3077.2,Debit,Los Angeles,Branch,Engineer,1
15.949999999999989,25.0,52.0,1.0,1983.0,Debit,Raleigh,Branch,Student,1
926.53,57.0,107.0,1.0,3120.1,Debit,Milwaukee,ATM,Engineer,1
101.50999999999999,46.0,199.0,1.0,3052.47,Credit,Tucson,Online,Engineer,0
309.42,27.0,42.0,1.0,8564.46,Debit,Fresno,Branch,Engineer,1
257.6,59.0,293.0,1.0,7950.74,Credit,Fort Worth,Online,Retired,0
746.78,21.0,64.0,1.0,1699.81,Credit,Mesa,Branch,Student,1
82.00999999999999,23.0,156.0,1.0,287.46000000000004,Credit,Sacramento,Branch,Student,0
476.99,23.0,187.0,1.0,1154.4799999999996,Debit,San Diego,Online,Student,0
320.11,23.0,130.0,1.0,4076.48,Debit,El Paso,Branch,Student,0
333.39,68.0,35.0,1.0,10628.59,Debit,Philadelphia,ATM,Doctor,1
10.300000000000011,47.0,197.0,1.0,7801.32,Debit,Fresno,ATM,Engineer,0
737.46,53.0,75.0,4.0,634.1599999999999,Credit,Albuquerque,Branch,Doctor,2
416.55,33.0,73.0,1.0,922.96,Debit,Oklahoma City,Online,Engineer,1
84.91,18.0,68.0,1.0,1671.8599999999997,Debit,Raleigh,Online,Student,1
98.94999999999999,75.0,73.0,1.0,5670.82,Debit,Mesa,Branch,Retired,1
18.139999999999986,58.0,47.999999999999986,1.0,6020.85,Credit,Milwaukee,ATM,Retired,1
1154.79,51.0,108.0,1.0,6180.3,Debit,Columbus,ATM,Doctor,1
215.13,46.0,114.0,1.0,3956.69,Debit,Charlotte,Online,Engineer,1
218.57,62.0,102.0,1.0,13869.86,Credit,Memphis,Branch,Doctor,1
341.88,43.0,89.0,1.0,4159.52,Debit,Austin,ATM,Engineer,1
691.92,19.0,61.0,1.0,1084.65,Debit,Boston,Online,Student,1
50.43000000000001,32.0,51.0,1.0,9794.26,Debit,San Jose,Branch,Doctor,1
440.43,78.0,23.0,1.0,5123.24,Debit,Colorado Springs,Branch,Retired,1
299.03,39.0,52.0,1.0,1381.2799999999997,Debit,Columbus,Branch,Engineer,1
1.9800000000000182,66.0,170.0,1.0,11619.1,Debit,Seattle,ATM,Doctor,0
173.45,31.0,161.0,1.0,9077.62,Debit,Philadelphia,ATM,Engineer,0
438.76,22.0,73.0,1.0,1824.19,Debit,San Antonio,Branch,Student,1
519.62,71.0,40.000000000000014,1.0,4159.33,Credit,Washington,Online,Retired,1
738.68,50.0,124.0,1.0,14352.33,Debit,Chicago,Online,Doctor,1
151.14,64.0,38.0,1.0,2156.54,Debit,Memphis,Online,Retired,1
75.76999999999998,51.0,148.0,1.0,8361.7,Debit,Charlotte,Branch,Engineer,0
444.52,27.0,17.0,1.0,5424.6,Debit,Louisville,Online,Engineer,1
5.2900000000000205,52.0,276.0,1.0,11263.89,Debit,Indianapolis,Online,Doctor,0
97.63,48.0,127.0,1.0,12467.31,Credit,Milwaukee,Online,Doctor,1
256.95,26.0,71.0,1.0,2531.24,Debit,San Diego,Branch,Engineer,1
734.86,48.0,290.0,1.0,6242.03,Credit,Boston,Branch,Engineer,0
1250.94,36.0,107.0,2.0,11565.97,Debit,Columbus,ATM,Doctor,1
84.28,39.0,142.0,1.0,13586.06,Debit,Memphis,Branch,Doctor,0
927.45,24.0,95.0,1.0,1161.8400000000001,Debit,Austin,ATM,Student,1
202.49,48.0,69.0,1.0,7447.1,Credit,Virginia Beach,ATM,Engineer,1
154.99,25.0,53.0,1.0,1419.31,Debit,Mesa,Branch,Student,1
481.53,58.0,277.0,1.0,6142.54,Debit,Atlanta,Branch,Retired,0
172.92,20.0,212.0,1.0,416.3699999999999,Debit,Miami,Online,Student,0
275.59,53.0,238.0,1.0,6313.22,Credit,Philadelphia,Branch,Retired,0
207.2,60.0,133.0,1.0,8092.94,Debit,Columbus,Online,Engineer,0
136.82,31.0,14.0,1.0,6229.13,Debit,Chicago,Branch,Engineer,1
624.0,26.0,132.0,5.0,4976.18,Debit,Houston,Branch,Engineer,2
179.38,30.0,28.0,1.0,8741.51,Debit,Chicago,Online,Engineer,1
10.149999999999977,59.0,58.0,5.0,7155.04,Debit,Austin,ATM,Doctor,2
26.30000000000001,32.0,33.0,1.0,7473.73,Debit,Virginia Beach,ATM,Doctor,1
319.5,29.0,69.0,1.0,2366.3,Credit,Virginia Beach,Branch,Engineer,1
182.42000000000002,51.0,137.0,1.0,3051.29,Debit,Kansas City,Branch,Retired,0
716.6199999999999,44.0,241.0,1.0,6987.4,Debit,Atlanta,ATM,Doctor,0
222.96,65.0,150.0,1.0,7370.41,Credit,Fresno,ATM,Doctor,0
79.76999999999998,68.0,167.0,1.0,5010.31,Debit,San Francisco,ATM,Retired,0
431.08,59.0,25.0,1.0,6760.22,Debit,Albuquerque,Branch,Retired,1
592.24,52.0,140.0,1.0,9817.05,Debit,Tucson,ATM,Doctor,0
200.19,52.0,108.0,1.0,4389.96,Credit,San Antonio,Branch,Retired,1
297.5,73.0,80.0,1.0,6768.14,Credit,Kansas City,Branch,Retired,1
345.86,51.0,145.0,1.0,1504.6400000000003,Debit,Omaha,ATM,Retired,0
343.88,63.0,97.0,1.0,6486.18,Debit,Nashville,Online,Retired,1
16.519999999999982,25.0,135.0,1.0,835.5299999999997,Credit,Boston,Online,Student,0
162.1,41.0,151.0,1.0,8576.65,Debit,Milwaukee,Branch,Engineer,0
36.120000000000005,22.0,234.0,1.0,1593.0299999999997,Debit,Houston,Online,Student,0
354.91,74.0,191.0,1.0,3872.55,Debit,Boston,ATM,Retired,0
38.410000000000025,40.0,117.0,1.0,9129.68,Debit,Denver,ATM,Doctor,1
53.52000000000001,49.0,55.0,1.0,2227.49,Debit,San Diego,Branch,Engineer,1
498.59,57.0,138.0,1.0,2619.46,Debit,Philadelphia,Online,Retired,0
13.300000000000011,23.0,63.0,1.0,213.0,Debit,San Antonio,ATM,Student,1
189.65,21.0,60.0,1.0,8457.09,Debit,Charlotte,ATM,Student,1
255.32,80.0,27.0,1.0,6290.62,Debit,Baltimore,ATM,Retired,1
230.51,51.0,56.0,1.0,9522.37,Credit,Memphis,Branch,Engineer,1
237.74,61.0,152.0,1.0,11795.12,Debit,Tucson,ATM,Doctor,0
512.76,52.0,26.0,1.0,5121.36,Debit,Fresno,ATM,Doctor,1
151.36999999999998,54.0,53.0,1.0,8356.08,Debit,Baltimore,ATM,Engineer,1
85.01000000000002,25.0,157.0,1.0,1299.4,Credit,Portland,ATM,Student,0
444.47,57.0,61.0,1.0,6062.94,Debit,San Jose,Online,Retired,1
184.19,67.0,58.0,1.0,7588.67,Debit,Indianapolis,ATM,Retired,1
879.25,24.0,137.0,1.0,125.85000000000036,Credit,Memphis,Online,Student,0
55.97999999999999,24.0,87.0,1.0,7047.04,Credit,Kansas City,Branch,Student,1
54.91,41.0,275.0,1.0,7927.27,Credit,Columbus,ATM,Engineer,0
1047.6899999999998,20.0,139.0,1.0,1889.7799999999997,Debit,Austin,Online,Student,0
393.74,26.0,90.0,1.0,1769.06,Debit,Charlotte,Online,Student,1
58.94,30.0,26.0,1.0,4575.98,Debit,Miami,Online,Engineer,1
515.57,27.0,56.0,1.0,9269.67,Debit,Columbus,ATM,Engineer,1
332.15,59.0,105.0,1.0,9749.46,Debit,Dallas,ATM,Doctor,1
177.94,19.0,173.0,1.0,123.23999999999978,Debit,Milwaukee,Online,Student,0
68.68,49.0,141.0,1.0,4718.51,Debit,Sacramento,Online,Engineer,0
1431.54,20.0,84.0,1.0,1171.9799999999996,Debit,Portland,Online,Student,1
240.03,33.0,31.0,1.0,7807.73,Debit,Atlanta,Online,Engineer,1
168.34,64.0,240.0,1.0,7483.01,Debit,Phoenix,ATM,Retired,0
474.77,46.0,284.0,1.0,8494.53,Debit,Boston,Online,Engineer,0
451.7,29.0,103.0,1.0,8994.67,Debit,Chicago,Online,Engineer,1
243.85,39.0,43.0,1.0,4576.78,Debit,Omaha,Branch,Engineer,1
5.759999999999991,38.0,164.0,1.0,5859.79,Debit,Houston,Branch,Engineer,0
435.08,55.0,78.0,1.0,2103.41,Debit,San Francisco,Online,Engineer,1
127.78,20.0,170.0,1.0,1046.6599999999999,Debit,Miami,ATM,Student,0
23.139999999999986,47.0,93.0,1.0,10536.54,Credit,Mesa,Online,Doctor,1
545.87,27.0,41.0,1.0,4860.01,Debit,Miami,Branch,Engineer,1
21.20999999999998,55.0,37.0,1.0,9575.42,Debit,Nashville,Online,Engineer,1
423.53,50.0,81.0,1.0,5453.4,Credit,Kansas City,Branch,Doctor,1
142.1,18.0,109.0,1.0,1545.6400000000003,Credit,San Francisco,Online,Student,1
1413.24,58.0,199.0,1.0,7272.01,Debit,New York,ATM,Engineer,0
114.15,19.0,52.0,1.0,1612.4,Debit,Atlanta,ATM,Student,1
275.98,72.0,67.0,1.0,6151.05,Credit,Washington,Online,Retired,1
590.68,27.0,23.0,1.0,852.1999999999998,Debit,Washington,Branch,Student,1
152.42,42.0,176.0,1.0,9141.79,Debit,San Jose,ATM,Doctor,0
395.77,43.0,118.0,1.0,6425.99,Credit,El Paso,Branch,Doctor,1
615.16,26.0,140.0,1.0,214.60999999999967,Debit,Boston,Online,Student,0
207.82,19.0,30.0,1.0,229.02000000000044,Credit,Las Vegas,Online,Student,1
220.52,57.0,152.0,1.0,1793.0900000000001,Debit,Seattle,ATM,Retired,0
281.47,34.0,142.0,1.0,4437.48,Debit,Philadelphia,ATM,Engineer,0
57.91,58.0,97.0,1.0,3641.06,Credit,Sacramento,Branch,Engineer,1
30.480000000000018,32.0,78.0,1.0,11481.85,Credit,Seattle,Branch,Doctor,1
1152.58,65.0,180.0,1.0,7567.17,Debit,Austin,Branch,Retired,0
453.09,48.0,97.0,1.0,6708.65,Debit,San Jose,Branch,Doctor,1
424.47,22.0,116.0,1.0,5491.55,Debit,Oklahoma City,Online,Student,1
228.4,67.0,116.0,1.0,9598.43,Debit,Omaha,ATM,Doctor,1
67.17000000000002,63.0,47.999999999999986,1.0,14410.44,Debit,Seattle,Online,Doctor,1
284.89,53.0,115.0,1.0,9738.6,Debit,Atlanta,Online,Doctor,1
118.68999999999997,33.0,296.0,1.0,749.3400000000001,Debit,Omaha,Online,Doctor,0
221.33,27.0,276.0,1.0,1185.4300000000003,Debit,Louisville,ATM,Student,0
252.31,26.0,172.0,1.0,1584.6,Credit,Seattle,ATM,Student,0
58.849999999999994,71.0,115.0,1.0,1789.8000000000002,Credit,Milwaukee,Online,Retired,1
194.68,32.0,165.0,1.0,14494.18,Debit,Memphis,Online,Doctor,0
433.53,38.0,231.0,1.0,6368.32,Debit,Philadelphia,Branch,Doctor,0
178.26,59.0,59.0,1.0,1137.13,Debit,Oklahoma City,ATM,Retired,1
207.65,34.0,98.0,1.0,5143.8,Debit,San Francisco,Online,Engineer,1
237.0,49.0,115.0,1.0,14021.4,Debit,Tucson,Online,Doctor,1
1169.59,28.0,114.0,1.0,5946.45,Debit,New York,Online,Student,1
347.63,25.0,272.0,1.0,1400.04,Credit,Chicago,Online,Student,0
517.68,31.0,24.0,1.0,11305.81,Debit,Omaha,ATM,Doctor,1
36.25,52.0,76.0,1.0,193.0600000000004,Debit,Tucson,Branch,Doctor,1
46.52999999999997,42.0,34.0,1.0,4468.12,Debit,San Francisco,ATM,Engineer,1
207.47,53.0,12.0,1.0,1688.9,Debit,Miami,ATM,Doctor,1
199.7,43.0,285.0,1.0,7574.45,Debit,Indianapolis,ATM,Engineer,0
307.89,62.0,90.0,1.0,2637.55,Credit,Nashville,Online,Retired,1
403.63,31.0,167.0,3.0,3304.02,Debit,Las Vegas,Branch,Engineer,2
20.060000000000002,27.0,144.0,1.0,445.21000000000004,Debit,Memphis,ATM,Student,0
236.57,79.0,112.0,1.0,3488.77,Debit,Sacramento,ATM,Retired,1
0.3199999999999932,39.0,136.0,1.0,7158.58,Debit,Boston,ATM,Engineer,0
14.279999999999973,23.0,81.0,1.0,1597.5100000000002,Debit,Phoenix,ATM,Student,1
232.35,33.0,153.0,1.0,4186.25,Credit,Atlanta,Branch,Engineer,0
317.53,44.0,104.0,1.0,6237.68,Debit,Miami,Online,Engineer,1
74.67000000000002,43.0,283.0,1.0,3449.35,Debit,Indianapolis,ATM,Engineer,0
65.00999999999999,29.0,67.0,1.0,10235.19,Credit,Austin,Online,Doctor,1
0.44999999999998863,34.0,172.0,1.0,8670.23,Debit,Kansas City,Branch,Engineer,0
364.13,63.0,61.0,1.0,8198.0,Debit,Fort Worth,ATM,Doctor,1
340.13,24.0,32.0,3.0,1149.7400000000002,Debit,Mesa,Branch,Student,2
15.810000000000002,69.0,11.0,4.0,8384.85,Debit,Oklahoma City,Branch,Doctor,2
222.66,39.0,88.0,1.0,14466.38,Debit,Detroit,Online,Doctor,1
638.24,48.0,64.0,1.0,5695.78,Debit,Phoenix,Branch,Engineer,1
241.21,31.0,108.0,1.0,1220.8599999999997,Debit,Omaha,ATM,Engineer,1
171.16,51.0,42.0,1.0,6126.5,Debit,New York,Online,Retired,1
1360.67,29.0,118.0,1.0,2861.65,Debit,Raleigh,Branch,Engineer,1
37.64999999999998,27.0,109.0,1.0,411.77999999999975,Credit,San Jose,Online,Student,1
25.769999999999982,68.0,18.0,1.0,4331.54,Debit,Memphis,Online,Retired,1
789.8,40.0,94.0,1.0,13948.09,Debit,Jacksonville,ATM,Doctor,1
308.85,20.0,33.0,2.0,333.1899999999996,Credit,Los Angeles,Branch,Student,1
1454.52,27.0,20.0,1.0,1189.0300000000002,Debit,Miami,ATM,Student,1
806.97,25.0,11.0,1.0,102.19999999999982,Debit,Seattle,Online,Student,1
364.81,25.0,53.0,1.0,1145.23,Debit,Charlotte,Online,Student,1
490.82,26.0,114.0,1.0,8704.27,Debit,Kansas City,ATM,Engineer,1
1021.3800000000001,61.0,125.0,1.0,6223.26,Debit,Detroit,Branch,Doctor,1
311.28,49.0,198.0,1.0,135.96000000000004,Debit,Atlanta,Branch,Doctor,0
85.03,51.0,47.999999999999986,1.0,4597.57,Debit,San Diego,ATM,Retired,1
307.75,64.0,63.0,1.0,1061.5799999999995,Debit,Detroit,Branch,Doctor,1
333.67,36.0,68.0,1.0,9238.08,Debit,Fort Worth,Online,Engineer,1
589.89,56.0,213.0,3.0,9404.63,Debit,Jacksonville,Branch,Engineer,2
372.08,66.0,63.0,1.0,13330.74,Debit,Houston,Branch,Doctor,1
502.9,26.0,141.0,1.0,341.2399999999998,Credit,Fresno,Online,Student,0
